product_id,product_name,category,sub_category,brand,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,size,fit,material,sleeve_type,neck_type,pattern,occasion,purpose,care_instructions,features,description,image_url,product_url,weight,model,case_size,display,battery_life,water_resistance,connectivity,health_features,sports_modes,energy_rating,capacity,power,bluetooth_version,noise_cancellation,skin_type,hair_type,ingredient,volume,spf,gender,closure_type,sole_material,processor,ram,storage,gpu,operating_system,battery,camera
100273,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,62500,70000,11,4.8,21691,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 16GB RAM, 128GB, 64MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro smartphone with LCD 120Hz, 16GB RAM, 128GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100273.jpg,https://example.com/products/100273,,iPhone 16 Pro,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,128GB,,iOS,5500mAh,64MP
100274,OnePlus OnePlus 12,Electronics,Smartphone,OnePlus,30000,40500,26,4.7,5193,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 6GB RAM, 128GB, 50MP Camera, 5000mAh, 5G","OnePlus OnePlus 12 smartphone with AMOLED 120Hz, 6GB RAM, 128GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100274.jpg,https://example.com/products/100274,,OnePlus 12,,AMOLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,128GB,,Android,5000mAh,50MP
100275,Samsung Galaxy S24 Ultra,Electronics,Smartphone,Samsung,24000,25500,6,4.5,21135,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 8GB RAM, 128GB, 48MP Camera, 4500mAh, 5G","Samsung Galaxy S24 Ultra smartphone with OLED 120Hz, 8GB RAM, 128GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100275.jpg,https://example.com/products/100275,,Galaxy S24 Ultra,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,8GB,128GB,,Android,4500mAh,48MP
100276,Samsung Galaxy A35,Electronics,Smartphone,Samsung,63000,66000,5,4.2,13916,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 6GB RAM, 512GB, 48MP Camera, 5000mAh, 5G","Samsung Galaxy A35 smartphone with OLED 120Hz, 6GB RAM, 512GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100276.jpg,https://example.com/products/100276,,Galaxy A35,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,512GB,,Android,5000mAh,48MP
100277,Apple iPhone 16 Pro Max,Electronics,Smartphone,Apple,158500,164000,3,4.0,4344,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 12GB RAM, 512GB, 48MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro Max smartphone with LCD 120Hz, 12GB RAM, 512GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100277.jpg,https://example.com/products/100277,,iPhone 16 Pro Max,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,12GB,512GB,,iOS,5500mAh,48MP
100278,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,158000,168000,6,4.1,13858,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro smartphone with AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100278.jpg,https://example.com/products/100278,,iPhone 16 Pro,,AMOLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,512GB,,iOS,5500mAh,50MP
100279,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,61500,66500,8,4.7,19127,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 12GB RAM, 128GB, 48MP Camera, 5500mAh, 5G","Xiaomi Redmi Note 13 smartphone with OLED 120Hz, 12GB RAM, 128GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100279.jpg,https://example.com/products/100279,,Redmi Note 13,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,128GB,,Android,5500mAh,48MP
100280,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,62000,64000,3,4.0,11542,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 6GB RAM, 512GB, 108MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 14 smartphone with OLED 120Hz, 6GB RAM, 512GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100280.jpg,https://example.com/products/100280,,Redmi Note 14,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,512GB,,Android,5000mAh,108MP
100281,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,56500,67000,16,4.1,21296,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 6GB RAM, 512GB, 64MP Camera, 5500mAh, 5G","OnePlus Nord CE4 smartphone with LCD 120Hz, 6GB RAM, 512GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100281.jpg,https://example.com/products/100281,,Nord CE4,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,512GB,,Android,5500mAh,64MP
100282,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,38000,41000,7,4.1,12035,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 6GB RAM, 128GB, 50MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 13 smartphone with FHD+ AMOLED, 6GB RAM, 128GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100282.jpg,https://example.com/products/100282,,Redmi Note 13,,FHD+ AMOLED,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,128GB,,Android,5000mAh,50MP
100283,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,25000,28000,11,4.1,22365,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 12GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","OnePlus Nord CE4 smartphone with LCD 120Hz, 12GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100283.jpg,https://example.com/products/100283,,Nord CE4,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,256GB,,Android,4500mAh,108MP
100284,Samsung Galaxy S24,Electronics,Smartphone,Samsung,112000,121000,7,4.5,14157,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 12GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","Samsung Galaxy S24 smartphone with LCD 120Hz, 12GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100284.jpg,https://example.com/products/100284,,Galaxy S24,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,256GB,,Android,4500mAh,108MP
100285,Realme GT 6,Electronics,Smartphone,Realme,45500,57000,20,4.3,14295,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 6GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","Realme GT 6 smartphone with OLED 120Hz, 6GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100285.jpg,https://example.com/products/100285,,GT 6,,OLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,256GB,,Android,4500mAh,108MP
100286,Apple iPhone 16,Electronics,Smartphone,Apple,125500,128000,2,4.8,13323,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 16GB RAM, 256GB, 48MP Camera, 4500mAh, 5G","Apple iPhone 16 smartphone with OLED 120Hz, 16GB RAM, 256GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100286.jpg,https://example.com/products/100286,,iPhone 16,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,256GB,,iOS,4500mAh,48MP
100287,Xiaomi Xiaomi 14,Electronics,Smartphone,Xiaomi,55500,66500,17,4.2,12019,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 6GB RAM, 512GB, 108MP Camera, 5500mAh, 5G","Xiaomi Xiaomi 14 smartphone with LCD 120Hz, 6GB RAM, 512GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100287.jpg,https://example.com/products/100287,,Xiaomi 14,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,512GB,,Android,5500mAh,108MP
100288,Realme Narzo 70,Electronics,Smartphone,Realme,21000,25000,16,4.8,23593,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 6GB RAM, 512GB, 48MP Camera, 4500mAh, 5G","Realme Narzo 70 smartphone with OLED 120Hz, 6GB RAM, 512GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100288.jpg,https://example.com/products/100288,,Narzo 70,,OLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,512GB,,Android,4500mAh,48MP
100289,Realme GT 6,Electronics,Smartphone,Realme,47000,54000,13,4.2,10337,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 6GB RAM, 256GB, 64MP Camera, 4500mAh, 5G","Realme GT 6 smartphone with AMOLED 120Hz, 6GB RAM, 256GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100289.jpg,https://example.com/products/100289,,GT 6,,AMOLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,256GB,,Android,4500mAh,64MP
100290,Samsung Galaxy S24 Ultra,Electronics,Smartphone,Samsung,102500,106500,4,4.9,23135,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 6GB RAM, 512GB, 50MP Camera, 4500mAh, 5G","Samsung Galaxy S24 Ultra smartphone with FHD+ AMOLED, 6GB RAM, 512GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100290.jpg,https://example.com/products/100290,,Galaxy S24 Ultra,,FHD+ AMOLED,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,512GB,,Android,4500mAh,50MP
100291,Apple iPhone 16,Electronics,Smartphone,Apple,68500,71500,4,4.4,16983,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 16GB RAM, 512GB, 48MP Camera, 4500mAh, 5G","Apple iPhone 16 smartphone with AMOLED 120Hz, 16GB RAM, 512GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100291.jpg,https://example.com/products/100291,,iPhone 16,,AMOLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,512GB,,iOS,4500mAh,48MP
100292,Xiaomi Xiaomi 14,Electronics,Smartphone,Xiaomi,33500,43500,23,4.1,12327,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 16GB RAM, 128GB, 48MP Camera, 4500mAh, 5G","Xiaomi Xiaomi 14 smartphone with OLED 120Hz, 16GB RAM, 128GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100292.jpg,https://example.com/products/100292,,Xiaomi 14,,OLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,128GB,,Android,4500mAh,48MP
100293,Apple iPhone 16 Pro Max,Electronics,Smartphone,Apple,95500,101500,6,4.4,21049,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 12GB RAM, 512GB, 48MP Camera, 4500mAh, 5G","Apple iPhone 16 Pro Max smartphone with LCD 120Hz, 12GB RAM, 512GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100293.jpg,https://example.com/products/100293,,iPhone 16 Pro Max,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,512GB,,iOS,4500mAh,48MP
100294,Xiaomi Xiaomi 14,Electronics,Smartphone,Xiaomi,12000,19500,38,4.8,16984,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 6GB RAM, 512GB, 48MP Camera, 5500mAh, 5G","Xiaomi Xiaomi 14 smartphone with LCD 120Hz, 6GB RAM, 512GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100294.jpg,https://example.com/products/100294,,Xiaomi 14,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,512GB,,Android,5500mAh,48MP
100295,Realme Realme 13,Electronics,Smartphone,Realme,49000,51500,5,4.5,17780,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 16GB RAM, 256GB, 50MP Camera, 5500mAh, 5G","Realme Realme 13 smartphone with OLED 120Hz, 16GB RAM, 256GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100295.jpg,https://example.com/products/100295,,Realme 13,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,256GB,,Android,5500mAh,50MP
100296,Samsung Galaxy S24 Ultra,Electronics,Smartphone,Samsung,71500,78000,8,4.4,4169,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 16GB RAM, 256GB, 64MP Camera, 4500mAh, 5G","Samsung Galaxy S24 Ultra smartphone with LCD 120Hz, 16GB RAM, 256GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100296.jpg,https://example.com/products/100296,,Galaxy S24 Ultra,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,256GB,,Android,4500mAh,64MP
100297,Samsung Galaxy A35,Electronics,Smartphone,Samsung,79500,88000,10,4.3,7325,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 6GB RAM, 512GB, 108MP Camera, 5500mAh, 5G","Samsung Galaxy A35 smartphone with LCD 120Hz, 6GB RAM, 512GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100297.jpg,https://example.com/products/100297,,Galaxy A35,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,512GB,,Android,5500mAh,108MP
100298,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,60000,70000,14,4.3,11888,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 6GB RAM, 256GB, 48MP Camera, 4500mAh, 5G","Xiaomi Redmi Note 13 smartphone with FHD+ AMOLED, 6GB RAM, 256GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100298.jpg,https://example.com/products/100298,,Redmi Note 13,,FHD+ AMOLED,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,256GB,,Android,4500mAh,48MP
100299,Realme Realme 13,Electronics,Smartphone,Realme,16000,19000,16,4.1,12224,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 8GB RAM, 128GB, 50MP Camera, 5500mAh, 5G","Realme Realme 13 smartphone with AMOLED 120Hz, 8GB RAM, 128GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100299.jpg,https://example.com/products/100299,,Realme 13,,AMOLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,8GB,128GB,,Android,5500mAh,50MP
100300,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,49000,54000,9,4.7,21753,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 6GB RAM, 512GB, 48MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 13 smartphone with FHD+ AMOLED, 6GB RAM, 512GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100300.jpg,https://example.com/products/100300,,Redmi Note 13,,FHD+ AMOLED,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,512GB,,Android,5000mAh,48MP
100301,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,60500,70500,14,4.7,10508,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 16GB RAM, 512GB, 108MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 14 smartphone with LCD 120Hz, 16GB RAM, 512GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100301.jpg,https://example.com/products/100301,,Redmi Note 14,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,512GB,,Android,5000mAh,108MP
100302,Realme Narzo 70,Electronics,Smartphone,Realme,42000,51500,18,4.7,1747,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 16GB RAM, 128GB, 64MP Camera, 4500mAh, 5G","Realme Narzo 70 smartphone with LCD 120Hz, 16GB RAM, 128GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100302.jpg,https://example.com/products/100302,,Narzo 70,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,128GB,,Android,4500mAh,64MP
100303,Xiaomi Poco X6,Electronics,Smartphone,Xiaomi,50000,59500,16,4.1,21977,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 12GB RAM, 256GB, 48MP Camera, 5000mAh, 5G","Xiaomi Poco X6 smartphone with OLED 120Hz, 12GB RAM, 256GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100303.jpg,https://example.com/products/100303,,Poco X6,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,256GB,,Android,5000mAh,48MP
100304,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,54000,59500,9,4.0,14276,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 6GB RAM, 128GB, 108MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 14 smartphone with AMOLED 120Hz, 6GB RAM, 128GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100304.jpg,https://example.com/products/100304,,Redmi Note 14,,AMOLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,128GB,,Android,5000mAh,108MP
100305,Samsung Galaxy S24 Ultra,Electronics,Smartphone,Samsung,116500,119500,3,4.6,10431,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 16GB RAM, 128GB, 50MP Camera, 4500mAh, 5G","Samsung Galaxy S24 Ultra smartphone with AMOLED 120Hz, 16GB RAM, 128GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100305.jpg,https://example.com/products/100305,,Galaxy S24 Ultra,,AMOLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,128GB,,Android,4500mAh,50MP
100306,OnePlus Nord 4,Electronics,Smartphone,OnePlus,39000,45500,14,4.8,22181,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 6GB RAM, 128GB, 64MP Camera, 4500mAh, 5G","OnePlus Nord 4 smartphone with FHD+ AMOLED, 6GB RAM, 128GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100306.jpg,https://example.com/products/100306,,Nord 4,,FHD+ AMOLED,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,128GB,,Android,4500mAh,64MP
100307,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,22500,28000,20,4.1,3413,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 16GB RAM, 256GB, 50MP Camera, 4500mAh, 5G","Xiaomi Redmi Note 14 smartphone with AMOLED 120Hz, 16GB RAM, 256GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100307.jpg,https://example.com/products/100307,,Redmi Note 14,,AMOLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,256GB,,Android,4500mAh,50MP
100308,Realme Realme 13,Electronics,Smartphone,Realme,49000,56500,13,4.0,9958,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 16GB RAM, 256GB, 108MP Camera, 5500mAh, 5G","Realme Realme 13 smartphone with OLED 120Hz, 16GB RAM, 256GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100308.jpg,https://example.com/products/100308,,Realme 13,,OLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,256GB,,Android,5500mAh,108MP
100309,Realme Realme 13,Electronics,Smartphone,Realme,16000,17000,6,4.9,1291,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 8GB RAM, 512GB, 50MP Camera, 5500mAh, 5G","Realme Realme 13 smartphone with FHD+ AMOLED, 8GB RAM, 512GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100309.jpg,https://example.com/products/100309,,Realme 13,,FHD+ AMOLED,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,8GB,512GB,,Android,5500mAh,50MP
100310,Realme Narzo 70,Electronics,Smartphone,Realme,20500,27000,24,4.6,21533,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 12GB RAM, 128GB, 64MP Camera, 5500mAh, 5G","Realme Narzo 70 smartphone with AMOLED 120Hz, 12GB RAM, 128GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100310.jpg,https://example.com/products/100310,,Narzo 70,,AMOLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,12GB,128GB,,Android,5500mAh,64MP
100311,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,40500,49500,18,4.3,22240,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 12GB RAM, 256GB, 48MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 14 smartphone with OLED 120Hz, 12GB RAM, 256GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100311.jpg,https://example.com/products/100311,,Redmi Note 14,,OLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,12GB,256GB,,Android,5000mAh,48MP
100312,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,57500,61500,7,4.1,16296,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 4500mAh, 5G","OnePlus Nord CE4 smartphone with AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100312.jpg,https://example.com/products/100312,,Nord CE4,,AMOLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,512GB,,Android,4500mAh,50MP
100313,Samsung Galaxy A55,Electronics,Smartphone,Samsung,117500,124000,5,4.6,19834,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 6GB RAM, 512GB, 50MP Camera, 5000mAh, 5G","Samsung Galaxy A55 smartphone with LCD 120Hz, 6GB RAM, 512GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100313.jpg,https://example.com/products/100313,,Galaxy A55,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,512GB,,Android,5000mAh,50MP
